content_hash_id,status,action,clicks_delta_pct,position_delta,ctr_b,search_volume,main_intent
content_64bb021a8c8965da,stagnant,improve,0.0,0.0,0.0,20,commercial
content_0088330d14a8a1c1,stagnant,improve,0.0,0.0,0.0,0,0
content_9636a366f7e763bb,stagnant,improve,0.0,0.0,0.0,0,0
content_8109a236fe395c30,stagnant,improve,0.0,3.5,0.0,0,0
content_9f1b93f3ede89e66,stagnant,improve,0.0,0.0,0.0,10,transactional
content_7b20803e52fb784f,stagnant,improve,0.0,-0.49535464535464513,0.0,30,transactional
content_71131c433d494f83,stagnant,improve,0.0,0.0,0.0,0,0
content_1b9122ea5f1a4af5,stagnant,improve,0.0,-18.25,0.0,0,0
content_73932b4e0f499686,stagnant,improve,0.0,52.63636363636364,0.0,0,0
content_a9126acd05b64e26,stagnant,improve,0.0,1.8769230769230765,0.0,0,0
content_9b95990dc6f429bf,stagnant,improve,0.0,0.0,0.0,70,transactional
content_cd52472f6d88d714,stagnant,improve,0.0,-13.5,0.0,0,0
content_1f0027862dbaeeea,stagnant,improve,0.0,32.3,0.0,40,transactional
content_2295b396a2f009cb,stagnant,improve,0.0,0.0,0.0,10,informational
content_d29cad99ac66a6b4,stagnant,improve,0.0,-4.089600765934607,0.0,50,commercial
content_d5d8b94d01be1f1f,stagnant,improve,0.0,2.222222222222223,0.0,0,0
content_31dec2127538a314,stagnant,improve,0.0,21.00688775510204,0.0,0,0
content_b7ca2a5e44cc9c29,stagnant,improve,0.0,0.0,0.0,0,0
content_73de679c0f8f6eec,stagnant,improve,0.0,4.0,0.0,0,0
content_fb15b28dbc541c19,stagnant,improve,0.0,-2.270833333333333,0.0,0,0
content_bfd8adc48efc2cb6,stagnant,improve,0.0,1.8333333333333321,0.0,0,0
content_8c000ac2981a1e6b,stagnant,improve,0.0,27.5,0.0,0,0
content_0ffa7e9b165fefae,stagnant,improve,0.0,0.0,0.0,0,0
content_2f03c474f547b7bb,stagnant,improve,0.0,0.0,0.0,0,0
content_c5364d6c0ce77fa4,stagnant,improve,0.0,5.3125,0.0,0,0
content_45a870e3b207ed1c,stagnant,improve,0.0,-1.6388888888888875,0.0,0,0
content_696e93fce756702a,stagnant,improve,0.0,5.163172541743972,0.0,0,0
content_8eaa087b783beeb1,stagnant,improve,0.0,0.0,0.0,0,0
content_788ad732119e4282,stagnant,improve,0.0,0.0,0.0,0,0
content_24c02601631713ca,stagnant,improve,0.0,0.0,0.0,0,0
content_0a3dbc35519aaf88,stagnant,improve,0.0,3.6398580382017283,0.0008960573476702509,0,0
content_d5e55443654691c8,stagnant,improve,0.0,0.0,0.0,0,0
content_8489517d790c65cb,stagnant,improve,0.0,7.258333333333331,0.0,10,transactional
content_1fcf8cd31dae0e4d,stagnant,improve,0.0,0.0,0.0,0,0
content_08c0bdb6246d8268,stagnant,improve,0.0,0.0,0.0,0,0
content_d2bf97761056f67f,stagnant,improve,0.0,0.0,0.0,0,0
content_77c112a3c9c670fc,stagnant,improve,0.0,-2.904761904761905,0.0,0,0
content_a122460b5106204c,stagnant,improve,0.0,0.0,0.0,0,0
content_85495003c3bea7cb,stagnant,improve,0.0,3.5683829414267656,0.0,0,0
content_6ff4f140085ef418,stagnant,improve,0.0,13.371212121212121,0.0,0,0
content_8d64c601da1905c8,stagnant,improve,0.0,0.0,0.0,0,0
content_47dac158c05fbc3b,stagnant,improve,0.0,0.0,0.0,0,0
content_2e312313fad0b55f,stagnant,improve,0.0,0.0,0.0,70,transactional
content_1bcacdce67329920,stagnant,improve,0.0,8.733333333333333,0.0,20,transactional
content_b5eb491a40754f40,stagnant,improve,0.0,0.0,0.0,170,commercial
content_54b0ce2cc7e928dd,stagnant,improve,0.0,-32.15319225929855,0.0,390,informational
content_a2c649edb2300539,stagnant,improve,0.0,0.0,0.0,0,informational
content_7ab88ceca9c31295,stagnant,improve,0.0,0.0,0.0,10,transactional
content_e6c69a53e42866b3,stagnant,improve,0.0,18.459233233523292,0.0,0,informational
content_9bdfd1e109045b2f,stagnant,improve,0.0,0.0,0.0,260,commercial
content_51d66c5050cb9f50,stagnant,improve,0.0,15.5,0.0,90,transactional
content_5b9154c580bc1ee1,stagnant,improve,0.0,2.688888888888888,0.0,10,informational
content_19af6021c595e761,stagnant,improve,0.0,-32.82781862745098,0.0,10,informational
content_585d33f0001b082d,stagnant,improve,0.0,48.07142857142857,0.0,10,transactional
content_b231aa1ea80d888e,stagnant,improve,0.0,0.0,0.0,10,commercial
content_1f1d428ed1e092d7,stagnant,improve,0.0,0.0,0.0,1300,informational
content_496fc194d495511f,stagnant,improve,0.0,5.661607142857143,0.0,20,transactional
content_b2c4c8ef9f156cda,stagnant,improve,0.0,27.327501144688654,0.0,20,transactional
content_01f9a4eabd8cf53b,stagnant,improve,0.0,17.833333333333336,0.0,480,transactional
content_2e37a2a424a25b91,stagnant,improve,0.0,0.0,0.0,10,transactional
content_70e55741465d040e,stagnant,improve,0.0,0.0,0.0,70,informational
content_0d449a6719cbf3cc,stagnant,improve,0.0,0.0,0.0,40,commercial
content_aac6f80c0001a8c6,stagnant,improve,0.0,0.0,0.0,0,0
content_c315c97e97974f15,stagnant,improve,0.0,0.0,0.0,0,0
content_fa6fb0ab8950f153,stagnant,improve,0.0,-36.6,0.0,20,transactional
content_4663846c942f6118,stagnant,improve,0.0,0.0,0.0,6600,transactional
content_c498ecf28828801c,stagnant,improve,0.0,0.0,0.0,260,informational
content_996ca3018d7c2eee,stagnant,improve,0.0,45.37818342151676,0.0,30,transactional
content_204005b971ab682f,stagnant,improve,0.0,0.2549019607843146,0.0,10,transactional
content_028a58f73af731aa,stagnant,improve,0.0,-38.46568627450981,0.0,110,transactional
content_00d3bede383296b2,stagnant,improve,0.0,0.0,0.0,10,informational
content_16ae1a34cba69d61,stagnant,improve,0.0,29.18181818181819,0.0,20,informational
content_c8dfccc61f66474f,stagnant,improve,0.0,4.1875,0.0,20,transactional
content_1fe459e4b385627c,stagnant,improve,0.0,20.464153439153442,0.0,10,informational
content_f12be11d0505c128,stagnant,improve,0.0,30.063725490196077,0.0,10,commercial
content_d4c9f2b414179144,stagnant,improve,0.0,0.0,0.0,0,0
content_acb451a4cf6d5edf,stagnant,improve,0.0,17.333333333333336,0.0,20,informational
content_c05216790b0b0660,stagnant,improve,0.0,48.272222222222226,0.0,10,informational
content_3e60dd895713a5a7,stagnant,improve,0.0,38.93683333333334,0.0,140,transactional
content_ef03f582804ee062,stagnant,improve,0.0,4.090107526881722,0.0,0,transactional
content_56e73215d261863f,stagnant,improve,0.0,21.392857142857146,0.0,10,transactional
content_85fdb4e13fed2b21,stagnant,improve,0.0,-0.5071428571428598,0.0,10,transactional
content_c6837365c1fb99b7,stagnant,improve,0.0,49.666666666666664,0.0,10,transactional
content_15ca9b3fac65dcf9,stagnant,improve,0.0,0.0,0.0,20,informational
content_3c8e11a68a40226f,stagnant,improve,0.0,80.66666666666666,0.0,10,transactional
content_7f0d9108642082ad,stagnant,improve,0.0,50.18333333333334,0.0,10,transactional
content_56890854fb8d44e2,stagnant,improve,0.0,0.0,0.0,30,transactional
content_78e7a3bb567c786c,stagnant,improve,0.0,46.18333333333334,0.0,20,commercial
content_b2081ffbce74d4b9,stagnant,improve,0.0,26.151331137000255,0.0,30,transactional
content_86e28026750d84b4,stagnant,improve,0.0,0.0,0.0,0,transactional
content_a05fb12f317e2ba6,stagnant,improve,0.0,0.0,0.0,20,transactional
content_347a3b5c9575fcc4,stagnant,improve,0.0,22.555341880341878,0.0,10,transactional
content_11b96ddee8e14472,stagnant,improve,0.0,43.916666666666664,0.0,10,transactional
content_669b91f6158fe2d5,stagnant,improve,0.0,40.416666666666664,0.0,20,informational
content_bae9e4d389512ca6,stagnant,improve,0.0,0.0,0.0,10,transactional
content_dc518757d31eef07,stagnant,improve,0.0,19.23674242424243,0.0,10,transactional
content_2d040b5518d543f8,stagnant,improve,0.0,46.63854166666667,0.0,10,transactional
content_65ed824db8ca9db1,stagnant,improve,0.0,35.29722222222223,0.0,20,transactional
content_be51db4a0459219e,stagnant,improve,0.0,0.0,0.0,10,transactional
content_dc44719047ee78af,stagnant,improve,0.0,3.016666666666667,0.0,10,transactional
content_76ad177ac922b082,stagnant,improve,0.0,0.0,0.0,10,commercial
content_e69d7de6cede9f84,stagnant,improve,0.0,15.333333333333332,0.0,10,commercial
content_06c35c9acc6b3b9f,stagnant,improve,0.0,36.78826232247283,0.0,10,transactional
content_388c8011e7f45017,stagnant,improve,0.0,11.216666666666661,0.0,10,transactional
content_92bac6d312f2fa95,stagnant,improve,0.0,18.104901960784318,0.0,10,informational
content_e9778f54ae39e5e9,stagnant,improve,0.0,10.418835502168832,0.0,10,transactional
content_b3bca981f7b70125,stagnant,improve,0.0,23.23859649122807,0.0,170,transactional
content_ed270448c5bb00db,stagnant,improve,0.0,0.0,0.0,0,0
content_8780f3734d702041,stagnant,improve,0.0,-1.2917471703957162,0.0,70,commercial
content_63981cf5de929a93,stagnant,improve,0.0,-1.9688973063973023,0.0,10,informational
content_c28ff56900714581,stagnant,improve,0.0,12.016666666666666,0.0,10,transactional
content_53007962d87e8f3e,stagnant,improve,0.0,10.260300423388003,0.0,10,commercial
content_902c7beeab58d33f,stagnant,improve,0.0,7.654411764705884,0.0,10,commercial
content_fb95d95812223c00,stagnant,improve,0.0,36.74716053902101,0.0,10,transactional
content_fa9314a07adc2edf,stagnant,improve,0.0,54.838683885558886,0.0,10,commercial
content_66bb296ea0ecdda7,stagnant,improve,0.0,-63.3125,0.0,10,commercial
content_a0a3aeb4022a7c5b,stagnant,improve,0.0,-20.99261642156862,0.0,110,commercial
content_9503eea856d3d4fa,stagnant,improve,0.0,38.11205491205492,0.0,30,informational
content_23302823ef7885fe,stagnant,improve,0.0,0.0,0.0,10,transactional
content_0f313adff29d3e8e,stagnant,improve,0.0,0.0,0.0,10,transactional
content_781971c6680b517d,stagnant,improve,0.0,6.466666666666665,0.0,40,transactional
content_07341e3701c22c47,stagnant,improve,0.0,0.666666666666667,0.0,110,transactional
content_500a064c8e715b14,stagnant,improve,0.0,19.149229567713608,0.0,20,transactional
content_3f0cde6dc2ea69e8,stagnant,improve,0.0,7.291666666666664,0.0,10,commercial
content_9688c48522074e5a,stagnant,improve,0.0,36.87777777777778,0.0,10,transactional
content_01ca8a9f4cfc4f9f,stagnant,improve,0.0,17.851851851851855,0.0,90,commercial
content_2bb522b4b0d5821a,stagnant,improve,0.0,0.0,0.0,70,transactional
content_86ecc02e7c700c2f,stagnant,improve,0.0,0.06521739130434767,0.0,10,informational
content_11f76142b0e273e5,stagnant,improve,0.0,24.91666666666667,0.0,10,transactional
content_ecfecfe442ea6ede,stagnant,improve,0.0,0.0,0.0,10,commercial
content_632a3112bb2cf927,stagnant,improve,0.0,0.0,0.0,10,transactional
content_c2b37293784af83a,stagnant,improve,0.0,0.0,0.0,50,commercial
content_70da20ada123e190,stagnant,improve,0.0,33.666666666666664,0.0,210,commercial
content_58de35cfaa5f16dd,stagnant,improve,0.0,11.357142857142854,0.0,480,commercial
content_eee4a021b126362b,stagnant,improve,0.0,19.75,0.0,10,informational
content_749ef8b731f4d74a,stagnant,improve,0.0,-29.6031746031746,0.0,70,commercial
content_843e98f404fa972a,stagnant,improve,0.0,32.2439393939394,0.0,20,commercial
content_3426fb5255f36d7d,stagnant,improve,0.0,47.625,0.0,20,transactional
content_3163cd4f82d93bd4,stagnant,improve,0.0,0.0,0.0,0,0
content_4eccb4cc11fe6988,stagnant,improve,0.0,0.0,0.0,10,informational
content_1280d6102c6edd94,stagnant,improve,0.0,0.0,0.0,10,informational
content_314600fd8ccdeedc,stagnant,improve,0.0,0.0,0.0,10,commercial
content_69bfdd68e7569132,stagnant,improve,0.0,0.0,0.0,10,informational
content_d8c387b1f9fc6608,stagnant,improve,0.0,0.0,0.0,210,informational
content_3eebc4b7d4a9a0aa,stagnant,improve,0.0,0.0,0.0,390,informational
content_c962f6f3789c0469,stagnant,improve,0.0,25.129166666666663,0.0,50,commercial
content_8cb557dd51d97314,stagnant,improve,0.0,12.8921568627451,0.0,20,informational
content_91ef7967f9f8f5a8,stagnant,improve,0.0,9.649999999999999,0.0,70,informational
content_a3cea8880ff4dd94,stagnant,improve,0.0,6.892113095238095,0.010869565217391304,210,informational
content_35e873e0f4bdff8e,stagnant,improve,0.0,37.233333333333334,0.0,0,0
content_c51093ed6450d676,stagnant,improve,0.0,23.283333333333335,0.0,10,transactional
content_b61c54a2e1bc8a95,stagnant,improve,0.0,8.908685742410082,0.0,10,transactional
content_72f65ba6b42c0a31,stagnant,improve,0.0,-45.66666666666667,0.0,20,transactional
content_3fe2c360276c34c7,stagnant,improve,0.0,4.722101449275362,0.0,10,commercial
content_75aeabe366d47b67,stagnant,improve,0.0,0.16000000000000014,0.0,0,0
content_2bed2d702cf417b5,stagnant,improve,0.0,-3.7333333333333343,0.0,0,0
content_a25d44887932cc19,stagnant,improve,0.0,0.0,0.0,0,0
content_0619f921d082587a,stagnant,improve,0.0,4.0,0.0,0,0
content_1184c02708102b71,stagnant,improve,0.0,7.121632996632998,0.0,0,0
content_c904147edee4bd50,stagnant,improve,0.0,0.0,0.0,0,0
content_1133ab84b8c15a27,stagnant,improve,0.0,16.565359477124186,0.0,110,commercial
content_16e6fdca46277143,stagnant,improve,0.0,0.0,0.0,10,informational
content_37e42504538f80ab,stagnant,improve,0.0,14.381276818419678,0.0,110,transactional
content_cac9924d85aaa6b6,stagnant,improve,0.0,10.26666666666667,0.0,210,transactional
content_59f63b3f17f7457d,stagnant,improve,0.0,4.610581020286906,0.0,20,transactional
content_44befb4f8da75061,stagnant,improve,0.0,0.0,0.0,10,informational
content_7c28315c5a108f83,stagnant,improve,0.0,0.0,0.0,10,commercial
content_8896baf71a9cccf8,stagnant,improve,0.0,6.9375000000000036,0.0,20,informational
content_9003476b7e2323c8,stagnant,improve,0.0,-2.299019607843137,0.0,10,commercial
content_8082ab6707d1cec4,stagnant,improve,0.0,-1.0350877192982448,0.0,0,0
content_f4259734704561e7,stagnant,improve,0.0,0.0,0.0,10,transactional
content_805b5f1280fddad3,stagnant,improve,0.0,19.333333333333336,0.0,20,informational
content_5a3f936fe6d45f86,stagnant,improve,0.0,40.916666666666664,0.0,10,commercial
content_2f62693251093059,stagnant,improve,0.0,63.94642857142857,0.0,20,transactional
content_18f25fe50f302ccb,stagnant,improve,0.0,32.171666666666674,0.0,20,transactional
content_3c1d7fdaff35f6af,stagnant,improve,0.0,0.0,0.0,10,transactional
content_7ec5816c392b3322,stagnant,improve,0.0,0.0,0.0,10,navigational
content_a04291addcc5f94c,stagnant,improve,0.0,0.0,0.0,10,transactional
content_c5af14101454e186,stagnant,improve,0.0,0.0,0.0,10,navigational
content_5c70731d94bc9b83,stagnant,improve,0.0,0.0,0.0,10,commercial
content_3728ec7ee1116eab,stagnant,improve,0.0,0.0,0.0,10,transactional
content_8d75c0d806bbd586,stagnant,improve,0.0,14.815476190476183,0.0,20,informational
content_c696e48570bc8605,stagnant,improve,0.0,37.93333333333334,0.0,10,commercial
content_763e86b037efabb9,stagnant,improve,0.0,0.0,0.0,10,transactional
content_29ba928466def2a1,stagnant,improve,0.0,0.0,0.0,10,transactional
content_bfc677344a9b197e,stagnant,improve,0.0,-8.0,0.0,10,transactional
content_7854417f346721f4,stagnant,improve,0.0,0.0,0.0,10,transactional
content_1e64cf0f3dcfb1e6,stagnant,improve,0.0,0.0,0.0,10,transactional
content_b9754d2787b93df8,stagnant,improve,0.0,0.0,0.0,70,transactional
content_83d29476f25e3814,stagnant,improve,0.0,-3.3333333333333357,0.0,40,transactional
content_b93ff229d9e78552,stagnant,improve,0.0,8.583333333333329,0.0,70,informational
content_75e13d77dd863ec8,stagnant,improve,0.0,0.0,0.0,140,informational
content_28a70dfc21e2ef20,stagnant,improve,0.0,0.0,0.0,10,transactional
content_df76b0b54162407e,stagnant,improve,0.0,0.0,0.0,10,commercial
content_099f3b28f2abbb09,stagnant,improve,0.0,-10.6875,0.0,10,informational
content_9a97da828909e1a7,stagnant,improve,0.0,11.170555555555554,0.0,10,informational
content_1cabf8868cd8563d,stagnant,improve,0.0,3.1740890688259116,0.0,10,transactional
content_5e7cd9ac3f88202b,stagnant,improve,0.0,-38.51880952380952,0.0,10,informational
content_069505f8d1726207,stagnant,improve,0.0,25.5,0.0,10,informational
content_a5163fb7e6b1ad8f,stagnant,improve,0.0,-38.40870971134129,0.0,50,informational
content_374701c03729fa2d,stagnant,improve,0.0,0.0,0.0,50,informational
content_12a33acba07dce25,stagnant,improve,0.0,0.0,0.0,110,informational
content_98e4bb2c484f2d2b,stagnant,improve,0.0,0.0,0.0,20,transactional
content_fc5b5da98c050be5,stagnant,improve,0.0,2.972857142857144,0.0,210,commercial
content_11dec17ab963dd22,stagnant,improve,0.0,0.0,0.0,170,informational
content_57f3931170ec6496,stagnant,improve,0.0,0.0,0.0,1900,commercial
content_2446499496c278a5,stagnant,improve,0.0,0.0,0.0,30,informational
content_2076a88030477400,stagnant,improve,0.0,0.0,0.0,20,commercial
content_acf3ebf4759cb1f2,stagnant,improve,0.0,0.0,0.0,70,transactional
content_336e159a3eaa0912,stagnant,improve,0.0,0.0,0.0,10,transactional
content_f1761469fcff1cfc,stagnant,improve,0.0,14.76587301587302,0.0,30,transactional
content_6e5b77180e8c32cb,stagnant,improve,0.0,-68.63636363636364,0.0,10,informational
content_d21a26d5a11a1145,stagnant,improve,0.0,0.0,0.0,0,0
content_5185069d52267671,stagnant,improve,0.0,0.0,0.0,0,0
content_153eae0c16a38794,stagnant,improve,0.0,0.0,0.0,0,0
content_5d479892f07e3d20,stagnant,improve,0.0,27.75,0.0,0,0
content_7f7af5e55e79d78e,stagnant,improve,0.0,0.0,0.0,0,0
content_967e2ede17838853,stagnant,improve,0.0,0.0,0.0,0,0
content_84c60d804967c760,stagnant,improve,0.0,0.0,0.0,0,0
content_1e0773936343a582,stagnant,improve,0.0,0.0,0.0,0,0
content_3d4534b8cced5887,stagnant,improve,0.0,0.0,0.0,320,informational
content_5237c8b79d176916,stagnant,improve,0.0,0.0,0.0,0,0
content_8f780d67296edfc1,stagnant,improve,0.0,0.0,0.0,0,0
content_d9abd7fda9748637,stagnant,improve,0.0,0.0,0.0,10,commercial
content_e23534a0f53ca0e9,stagnant,improve,0.0,5.0,0.0,0,0
content_e98ddec7f3a07553,stagnant,improve,0.0,0.0,0.0,1900,transactional
content_e26efeca07565d2d,stagnant,improve,0.0,0.0,0.0,20,transactional
content_4bae68c8289a9a88,stagnant,improve,0.0,0.0,0.0,10,informational
content_2f1c1637703be956,stagnant,improve,0.0,0.0,0.0,10,informational
content_5b97954fba12df2f,stagnant,improve,0.0,0.0,0.0,0,0
content_430997c8b15db08f,stagnant,improve,0.0,0.0,0.0,0,0
content_bf4bff0419b28246,stagnant,improve,0.0,0.0,0.0,0,informational
content_1cf369770d7d19c9,stagnant,improve,0.0,0.0,0.0,0,informational
content_54e54cf7663c5697,stagnant,improve,0.0,0.0,0.0,0,informational
content_ee53973345c0a92e,stagnant,improve,0.0,0.0,0.0,10,commercial
content_9891ccbb87330d1c,stagnant,improve,0.0,0.0,0.0,20,commercial
content_ed09e851ac7fc2ed,stagnant,improve,0.0,24.966666666666665,0.0,30,informational
content_7b4ffd24199506c4,stagnant,improve,0.0,0.0,0.0,50,commercial
content_015ca51f991933b2,stagnant,improve,0.0,-35.166666666666664,0.0,30,informational
content_60eb22eccfa1933a,stagnant,improve,0.0,0.0,0.0,10,commercial
content_1770b33f199890f5,stagnant,improve,0.0,0.0,0.0,10,transactional
content_bde4d74fc3039000,stagnant,improve,0.0,0.0,0.0,0,informational
content_a5ab442af84edce7,stagnant,improve,0.0,-7.947462526660437,0.0008257638315441783,30,informational
content_9c4d44ed7551c594,stagnant,improve,0.0,-16.98333333333335,0.0,260,informational
content_4872943e30100a67,stagnant,improve,0.0,0.0,0.0,170,transactional
content_72b5d6d73020dac1,stagnant,improve,0.0,0.0,0.0,10,transactional
content_8431b05cd8a7a158,stagnant,improve,0.0,0.0,0.0,10,transactional
content_33346db8d91b09e3,stagnant,improve,0.0,0.0,0.0,10,transactional
content_ce51358377f1c299,stagnant,improve,0.0,15.380555555555556,0.0,10,commercial
content_3c269ddce9e5b9ab,stagnant,improve,0.0,0.0,0.0,30,informational
content_5267914ae5899d2c,stagnant,improve,0.0,0.0,0.0,10,commercial
content_c14aa3e10051be9e,stagnant,improve,0.0,0.0,0.0,10,transactional
content_6d76b3ddb423eeb0,stagnant,improve,0.0,28.50595238095238,0.0,10,transactional
content_0434daa2b8633bb5,stagnant,improve,0.0,21.983333333333334,0.0,10,transactional
content_49051b58825a23c1,stagnant,improve,0.0,17.26666666666667,0.0,390,commercial
content_56e6fea93f53b81e,stagnant,improve,0.0,0.0,0.0,0,0
content_0c532d505ab09121,stagnant,improve,0.0,2.5999999999999996,0.0,10,informational
content_93cdc4e331d4939c,stagnant,improve,0.0,9.86904761904762,0.0,10,commercial
content_c8be8e541c332635,stagnant,improve,0.0,-0.8461538461538467,0.0,40,commercial
content_f3c261cca9338369,stagnant,improve,0.0,0.0,0.0,110,commercial
content_715969faf296e829,stagnant,improve,0.0,0.0,0.0,0,0
content_0bb14f063af3008a,stagnant,improve,0.0,0.0,0.0,320,commercial
content_0120237593841fe5,stagnant,improve,0.0,-2.0,0.0,30,informational
content_3614662e64fa6175,stagnant,improve,0.0,38.25000000000001,0.0,210,informational
content_f1165dbc8b1a1a79,stagnant,improve,0.0,-54.5,0.0,20,commercial
content_3bbfd6322aaab3b3,stagnant,improve,0.0,0.0,0.0,0,0
content_024d70ca13901843,stagnant,improve,0.0,7.733164983164982,0.0,20,commercial
content_751a33881e5a1377,stagnant,improve,0.0,0.0,0.0,0,0
content_b0252d36cf2d2205,stagnant,improve,0.0,0.0,0.0,10,transactional
content_5b57c5c52d752424,stagnant,improve,0.0,0.0,0.0,0,informational
content_036bb03bdc5ffdd0,stagnant,improve,0.0,0.0,0.0,0,transactional
content_7df118175a370ae6,stagnant,improve,0.0,10.600000000000001,0.0,480,transactional
content_0d3e58b9a501fe25,stagnant,improve,0.0,0.0,0.0,40,commercial
content_2398c192ff3002cd,stagnant,improve,0.0,0.0,0.0,170,informational
content_01f40ec2cb0fd58f,stagnant,improve,0.0,0.0,0.0,10,transactional
content_fe46dd819a10ea08,stagnant,improve,0.0,0.0,0.0,170,transactional
content_508e327cbe2af4dc,stagnant,improve,0.0,0.9285714285714288,0.05,10,commercial
content_cfe645fee7fbcf84,stagnant,improve,0.0,0.0,0.0,10,informational
content_74e52e3594072df5,stagnant,improve,0.0,0.0,0.0,10,navigational
content_1fd32806664454dc,stagnant,improve,0.0,0.0,0.0,0,informational
content_803e6bf13d4af2d0,stagnant,improve,0.0,0.0,0.0,0,informational
content_05318ede0ddd955b,stagnant,improve,0.0,0.0,0.0,20,transactional
content_8957babbf78bf4da,stagnant,improve,0.0,7.0,0.0,10,commercial
content_c78f18b170579279,stagnant,improve,0.0,8.531089743589739,0.0,10,transactional
content_9b11c0f54191c647,stagnant,improve,0.0,0.0,0.0,10,transactional
content_d310973784d7e057,stagnant,improve,0.0,-8.75,0.0,10,commercial
content_18f278e1fab1e4b4,stagnant,improve,0.0,0.0,0.0,0,0
content_3ad9aa681ccdb843,stagnant,improve,0.0,0.0,0.0,10,informational
content_85ba3d80c256ba41,stagnant,improve,0.0,0.5,0.0,10,transactional
content_6b9737c24eed4713,stagnant,improve,0.0,25.6875,0.0,10,informational
content_b459782b1a68a113,stagnant,improve,0.0,1.625,0.0,0,0
content_a611cd3247a5e2b0,stagnant,improve,0.0,0.0,0.0,0,0
content_e738f5d4d2374820,stagnant,improve,0.0,-8.527777777777775,0.0,0,0
content_da80841be33ba4e6,stagnant,improve,0.0,0.0,0.0,0,0
content_b6091bacf6094f09,stagnant,improve,0.0,0.8861111111111093,0.0,10,commercial
content_e36de8146467743a,stagnant,improve,0.0,2.9456555699202767,0.0,10,transactional
content_b3b1814c9557da7f,stagnant,improve,0.0,21.30675925925926,0.0,10,commercial
content_46c3e5e3efcf4ece,stagnant,improve,0.0,54.833333333333336,0.0,10,informational
content_3aec4338cdd710f9,stagnant,improve,0.0,0.0,0.0,10,transactional
content_fce51b929dea9eed,stagnant,improve,0.0,-9.270833333333343,0.0,50,transactional
content_06d80b6dd85b4b41,stagnant,improve,0.0,-8.625,0.0,70,transactional
content_3ec2e445694721ae,stagnant,improve,0.0,14.107142857142858,0.0,210,informational
content_020fa310b586ab38,stagnant,improve,0.0,-58.88580246913581,0.0,30,informational
content_54d095a2e742e039,stagnant,improve,0.0,-30.581944444444453,0.0,10,informational
content_c4f6022b6e0d4365,stagnant,improve,0.0,-38.5,0.0,20,transactional
content_77ceb7d3e1879927,stagnant,improve,0.0,0.0,0.0,10,transactional
content_4c73775cb89d9699,stagnant,improve,0.0,-4.5,0.0,10,transactional
content_cb2860f418156dde,stagnant,improve,0.0,2.6410256410256423,0.0,20,transactional
content_7cebbd25a966f749,stagnant,improve,0.0,0.0,0.0,260,commercial
content_d90e568aa40296de,stagnant,improve,0.0,26.849358974358978,0.0,20,transactional
content_d5e7c53ae342b1c6,stagnant,improve,0.0,10.616666666666667,0.0,10,commercial
content_49aa35f19f28bc8d,stagnant,improve,0.0,3.166666666666668,0.0,10,informational
content_ba4178db5036335a,stagnant,improve,0.0,0.0,0.0,30,commercial
content_30cc4f9dcba8a4b2,stagnant,improve,0.0,26.82142857142857,0.0,10,informational
content_98b4a42ebba26e56,stagnant,improve,0.0,0.0,0.0,10,commercial
content_0b9bf1c67ea4d1ac,stagnant,improve,0.0,0.0,0.0,0,0
content_63e38b03781cee20,stagnant,improve,0.0,0.0,0.0,0,0
content_9bfaab6b495a570c,stagnant,improve,0.0,0.0,0.0,0,0
content_29a6f20de2cd8b04,stagnant,improve,0.0,0.0,0.0,0,0
content_f64fca592eb42f56,stagnant,improve,0.0,0.0,0.0,50,transactional
content_874b192f8bea5d3b,stagnant,improve,0.0,31.111111111111114,0.0,0,0
content_173231cb2333ac27,stagnant,improve,0.0,19.412698412698408,0.0,0,0
content_021b3ca4c9952303,stagnant,improve,0.0,3.455863955231216,0.0,0,0
content_f0cfd97becf6da76,stagnant,improve,0.0,0.9271102971102989,0.0,0,0
content_219d1edfcaf9f3ca,stagnant,improve,0.0,-13.601190476190471,0.0,0,0
content_ef1e5a0a1e4d992e,stagnant,improve,0.0,0.0,0.0,0,0
content_621e8d6bd5ca4532,stagnant,improve,0.0,70.0,0.0,10,commercial
content_6d244fd819b13f70,stagnant,improve,0.0,0.0,0.0,10,commercial
content_53b46868ff35579d,stagnant,improve,0.0,42.7,0.0,0,informational
content_b09d33974f2a4ec3,stagnant,improve,0.0,44.50555555555555,0.0,30,transactional
content_48b5210ec1fcc2bf,stagnant,improve,0.0,0.0,0.0,0,0
content_8cc16e72423d9661,stagnant,improve,0.0,0.0,0.0,20,transactional
content_b870e54fadbdf2c9,stagnant,improve,0.0,-19.833333333333336,0.0,10,commercial
content_c432a25340bd47f6,stagnant,improve,0.0,-26.72056009070295,0.0,390,transactional
content_53e4423c044251b6,stagnant,improve,0.0,31.835290345094265,0.0,50,informational
content_a542c57231018617,stagnant,improve,0.0,-9.500881370897279,0.0,30,commercial
content_a82f15d635ff25d9,stagnant,improve,0.0,0.0,0.0,20,commercial
content_96364d0abdd46609,stagnant,improve,0.0,0.0,0.0,10,transactional
content_83d4290df00fdad2,stagnant,improve,0.0,0.0,0.0,210,transactional
content_973bc73aac60ade6,stagnant,improve,0.0,0.0,0.0,10,transactional
content_5dfe6b8ddb1c74ae,stagnant,improve,0.0,-10.424242424242424,0.0,10,transactional
content_de12b0241b860341,stagnant,improve,0.0,-1.7333333333333343,0.0,10,informational
